#               time [ns]          Re(ampl) [Vpcm]          Im(ampl) [Vpcm]
  1.26386039601131479E+01  1.18288945956480027E-02  1.85493194658200161E-02
  1.26418326237892540E+01  1.17346686460548105E-02  1.86090717599588541E-02
  1.26450612874653583E+01  1.16401408714198532E-02  1.86683454139219586E-02
  1.26482899511414644E+01  1.15453137030727907E-02  1.87271389031437342E-02
  1.26515186148175687E+01  1.14501895800442049E-02  1.87854507154086407E-02
  1.26547472784936730E+01  1.13547709490023803E-02  1.88432793508903733E-02
  1.26579759421697773E+01  1.12590602641905804E-02  1.89006233221903179E-02
  1.26612046058458834E+01  1.11630599873640650E-02  1.89574811543757361E-02
  1.26644332695219877E+01  1.10667725877266320E-02  1.90138513850177729E-02
  1.26676619331980937E+01  1.09702005418668980E-02  1.90697325642291866E-02
  1.26708905968741981E+01  1.08733463336950845E-02  1.91251232547013789E-02
  1.26741192605503041E+01  1.07762124543785785E-02  1.91800220317416732E-02
  1.26773479242264084E+01  1.06788014022783390E-02  1.92344274833096615E-02
  1.26805765879025145E+01  1.05811156828844264E-02  1.92883382100536883E-02
  1.26838052515786188E+01  1.04831578087513609E-02  1.93417528253469126E-02
  1.26870339152547249E+01  1.03849302994339712E-02  1.93946699553227270E-02
  1.26902625789308292E+01  1.02864356814220455E-02  1.94470882389104031E-02
  1.26934912426069353E+01  1.01876764880758277E-02  1.94990063278698070E-02
  1.26967199062830396E+01  1.00886552595606492E-02  1.95504228868262388E-02
  1.26999485699591439E+01  9.98937454278138459E-03  1.96013365933048328E-02
  1.27031772336352482E+01  9.88983689131743907E-03  1.96517461377643601E-02
  1.27064058973113543E+01  9.79004486535649775E-03  1.97016502236311876E-02
  1.27096345609874586E+01  9.69000103162924106E-03  1.97510475673323242E-02
  1.27128632246635629E+01  9.58970796334276780E-03  1.97999368983287488E-02
  1.27160918883396690E+01  9.48916824011497052E-03  1.98483169591477764E-02
  1.27193205520157733E+01  9.38838444790761686E-03  1.98961865054157125E-02
  1.27225492156918794E+01  9.28735917896034331E-03  1.99435443058895885E-02
  1.27257778793679837E+01  9.18609503172375039E-03  1.99903891424889485E-02
  1.27290065430440897E+01  9.08459461079237467E-03  2.00367198103272894E-02
  1.27322352067201940E+01  8.98286052683818469E-03  2.00825351177427898E-02
  1.27354638703963001E+01  8.88089539654285387E-03  2.01278338863292439E-02
  1.27386925340724044E+01  8.77870184253097888E-03  2.01726149509661515E-02
  1.27419211977485105E+01  8.67628249330238896E-03  2.02168771598487569E-02
  1.27451498614246148E+01  8.57363998316433562E-03  2.02606193745177923E-02
  1.27483785251007209E+01  8.47077695216415585E-03  2.03038404698885587E-02
  1.27516071887768234E+01  8.36769604602123802E-03  2.03465393342799304E-02
  1.27548358524529295E+01  8.26439991605845692E-03  2.03887148694431690E-02
  1.27580645161290338E+01  8.16089121913485260E-03  2.04303659905897828E-02
  1.27612931798051399E+01  8.05717261757678098E-03  2.04714916264196745E-02
  1.27645218434812442E+01  7.95324677910929333E-03  2.05120907191487303E-02
  1.27677505071573503E+01  7.84911637678796341E-03  2.05521622245358609E-02
  1.27709791708334546E+01  7.74478408892990879E-03  2.05917051119099415E-02
  1.27742078345095607E+01  7.64025259904468207E-03  2.06307183641964084E-02
  1.27774364981856650E+01  7.53552459576576489E-03  2.06692009779432216E-02
  1.27806651618617693E+01  7.43060277278083034E-03  2.07071519633469092E-02
  1.27838938255378753E+01  7.32548982876296551E-03  2.07445703442778046E-02
  1.27871224892139796E+01  7.22018846730104313E-03  2.07814551583052759E-02
  1.27903511528900857E+01  7.11470139682996317E-03  2.08178054567225157E-02
  1.27935798165661900E+01  7.00903133056150762E-03  2.08536203045707920E-02
  1.27968084802422943E+01  6.90318098641402693E-03  2.08888987806636617E-02
  1.28000371439183986E+01  6.79715308694276918E-03  2.09236399776105975E-02
  1.28032658075945047E+01  6.69095035926999329E-03  2.09578430018402609E-02
  1.28064944712706090E+01  6.58457553501467889E-03  2.09915069736235499E-02
  1.28097231349467151E+01  6.47803135022204275E-03  2.10246310270962959E-02
  1.28129517986228194E+01  6.37132054529361731E-03  2.10572143102813886E-02
  1.28161804622989255E+01  6.26444586491653119E-03  2.10892559851107615E-02
  1.28194091259750298E+01  6.15741005799270383E-03  2.11207552274470141E-02
  1.28226377896511359E+01  6.05021587756865171E-03  2.11517112271044430E-02
  1.28258664533272402E+01  5.94286608076408530E-03  2.11821231878700847E-02
  1.28290951170033463E+01  5.83536342870152012E-03  2.12119903275240218E-02
  1.28323237806794506E+01  5.72771068643502905E-03  2.12413118778595651E-02
  1.28355524443555566E+01  5.61991062287889830E-03  2.12700870847030814E-02
  1.28387811080316609E+01  5.51196601073694007E-03  2.12983152079332452E-02
  1.28420097717077653E+01  5.40387962643056573E-03  2.13259955215002461E-02
  1.28452384353838696E+01  5.29565425002798303E-03  2.13531273134442909E-02
  1.28484670990599756E+01  5.18729266517208715E-03  2.13797098859140680E-02
  1.28516957627360799E+01  5.07879765900946280E-03  2.14057425551845773E-02
  1.28549244264121860E+01  4.97017202211809828E-03  2.14312246516748170E-02
  1.28581530900882903E+01  4.86141854843620720E-03  2.14561555199649021E-02
  1.28613817537643946E+01  4.75254003518976644E-03  2.14805345188130367E-02
  1.28646104174405007E+01  4.64353928282109762E-03  2.15043610211718972E-02
  1.28678390811166050E+01  4.53441909491661063E-03  2.15276344142048166E-02
  1.28710677447927111E+01  4.42518227813446310E-03  2.15503540993015816E-02
  1.28742964084688154E+01  4.31583164213283042E-03  2.15725194920937530E-02
  1.28775250721449215E+01  4.20636999949740905E-03  2.15941300224697166E-02
  1.28807537358210258E+01  4.09680016566884436E-03  2.16151851345894250E-02
  1.28839823994971319E+01  3.98712495887085239E-03  2.16356842868985558E-02
  1.28872110631732362E+01  3.87734720003711768E-03  2.16556269521425808E-02
  1.28904397268493423E+01  3.76746971273927977E-03  2.16750126173802272E-02
  1.28936683905254448E+01  3.65749532311406868E-03  2.16938407839966999E-02
  1.28968970542015509E+01  3.54742685979046995E-03  2.17121109677165421E-02
  1.29001257178776552E+01  3.43726715381711609E-03  2.17298226986160636E-02
  1.29033543815537612E+01  3.32701903858970745E-03  2.17469755211353831E-02
  1.29065830452298655E+01  3.21668534977759008E-03  2.17635689940902446E-02
  1.29098117089059716E+01  3.10626892525136524E-03  2.17796026906832627E-02
  1.29130403725820759E+01  2.99577260500965897E-03  2.17950761985149649E-02
  1.29162690362581820E+01  2.88519923110585165E-03  2.18099891195943987E-02
  1.29194976999342863E+01  2.77455164757543305E-03  2.18243410703493242E-02
  1.29227263636103906E+01  2.66383270036262693E-03  2.18381316816361089E-02
  1.29259550272864967E+01  2.55304523724695373E-03  2.18513605987492344E-02
  1.29291836909626010E+01  2.44219210777052789E-03  2.18640274814303898E-02
  1.29324123546387071E+01  2.33127616316414557E-03  2.18761320038772522E-02
  1.29356410183148114E+01  2.22030025627448961E-03  2.18876738547518421E-02
  1.29388696819909175E+01  2.10926724149052306E-03  2.18986527371885335E-02
  1.29420983456670200E+01  1.99817997466991172E-03  2.19090683688017221E-02
  1.29453270093431261E+01  1.88704131306572840E-03  2.19189204816930515E-02
  1.29485556730192304E+01  1.77585411525319294E-03  2.19282088224583040E-02
  1.29517843366953365E+01  1.66462124105560606E-03  2.19369331521939610E-02
  1.29550130003714408E+01  1.55334555147133195E-03  2.19450932465032854E-02
  1.29582416640475468E+01  1.44202990859998437E-03  2.19526888955021426E-02
  1.29614703277236512E+01  1.33067717556857048E-03  2.19597199038243825E-02
  1.29646989913997572E+01  1.21929021645840008E-03  2.19661860906268519E-02
  1.29679276550758615E+01  1.10787189623079148E-03  2.19720872895940826E-02
  1.29711563187519676E+01  9.96425080653931235E-04  2.19774233489425166E-02
  1.29743849824280719E+01  8.84952636228928204E-04  2.19821941314244443E-02
  1.29776136461041780E+01  7.73457430115851645E-04  2.19863995143315463E-02
  1.29808423097802823E+01  6.61942330060454336E-04  2.19900393894980097E-02
  1.29840709734563866E+01  5.50410204320176430E-04  2.19931136633033410E-02
  1.29872996371324927E+01  4.38863921590138515E-04  2.19956222566747676E-02
  1.29905283008085970E+01  3.27306350929902352E-04  2.19975651050892639E-02
  1.29937569644847031E+01  2.15740361689051964E-04  2.19989421585752229E-02
  1.29969856281608074E+01  1.04168823434016525E-04  2.19997533817137200E-02
  1.30002142918369135E+01 -7.40539412636249404E-06  2.19999987536394562E-02
  1.30034429555130160E+01 -1.18979421214016927E-04  2.19996782680412714E-02
  1.30066716191891238E+01 -2.30550388056090374E-04  2.19987919331623080E-02
  1.30099002828652264E+01 -3.42115424958125858E-04  2.19973397717998058E-02
  1.30131289465413307E+01 -4.53671662378423704E-04  2.19953218213045192E-02
  1.30163576102174368E+01 -5.65216231001691737E-04  2.19927381335797319E-02
  1.30195862738935411E+01 -6.76746261812300018E-04  2.19895887750799698E-02
  1.30228149375696471E+01 -7.88258886169089837E-04  2.19858738268092352E-02
  1.30260436012457514E+01 -8.99751235878219367E-04  2.19815933843189697E-02
  1.30292722649218575E+01 -1.01122044326763935E-03  2.19767475577055636E-02
  1.30325009285979618E+01 -1.12266364126022752E-03  2.19713364716075527E-02
  1.30357295922740679E+01 -1.23407796344815576E-03  2.19653602652023772E-02
  1.30389582559501722E+01 -1.34546054416599301E-03  2.19588190922028505E-02
  1.30421869196262783E+01 -1.45680851856511378E-03  2.19517131208531412E-02
  1.30454155833023826E+01 -1.56811902268644927E-03  2.19440425339245265E-02
  1.30486442469784887E+01 -1.67938919353524197E-03  2.19358075287106047E-02
  1.30518729106545930E+01 -1.79061616915374730E-03  2.19270083170222986E-02
  1.30551015743306991E+01 -1.90179708869554981E-03  2.19176451251823362E-02
  1.30583302380068034E+01 -2.01292909249852067E-03  2.19077181940194980E-02
  1.30615589016829059E+01 -2.12400932215891765E-03  2.18972277788623687E-02
  1.30647875653590120E+01 -2.23503492060466791E-03  2.18861741495327937E-02
  1.30680162290351163E+01 -2.34600303216862685E-03  2.18745575903389541E-02
  1.30712448927112224E+01 -2.45691080266264563E-03  2.18623784000679909E-02
  1.30744735563873267E+01 -2.56775537944997417E-03  2.18496368919784481E-02
  1.30777022200634327E+01 -2.67853391152010883E-03  2.18363333937920227E-02
  1.30809308837395371E+01 -2.78924354956041698E-03  2.18224682476853525E-02
  1.30841595474156431E+01 -2.89988144603089363E-03  2.18080418102810300E-02
  1.30873882110917474E+01 -3.01044475523639830E-03  2.17930544526385647E-02
  1.30906168747678535E+01 -3.12093063340054301E-03  2.17775065602447242E-02
  1.30938455384439578E+01 -3.23133623873821975E-03  2.17613985330037327E-02
  1.30970742021200639E+01 -3.34165873152930930E-03  2.17447307852268838E-02
  1.31003028657961682E+01 -3.45189527419110685E-03  2.17275037456219761E-02
  1.31035315294722743E+01 -3.56204303135199563E-03  2.17097178572821757E-02
  1.31067601931483786E+01 -3.67209916992345753E-03  2.16913735776747760E-02
  1.31099888568244811E+01 -3.78206085917393757E-03  2.16724713786292586E-02
  1.31132175205005890E+01 -3.89192527080111468E-03  2.16530117463252583E-02
  1.31164461841766915E+01 -4.00168957900449637E-03  2.16329951812800694E-02
  1.31196748478527994E+01 -4.11135096055863843E-03  2.16124221983356908E-02
  1.31229035115289019E+01 -4.22090659488514371E-03  2.15912933266456941E-02
  1.31261321752050080E+01 -4.33035366412582584E-03  2.15696091096614882E-02
  1.31293608388811123E+01 -4.43968935321457144E-03  2.15473701051184692E-02
  1.31325895025572184E+01 -4.54891084995043618E-03  2.15245768850215284E-02
  1.31358181662333227E+01 -4.65801534506906072E-03  2.15012300356305433E-02
  1.31390468299094287E+01 -4.76700003231599403E-03  2.14773301574450667E-02
  1.31422754935855330E+01 -4.87586210851795841E-03  2.14528778651890614E-02
  1.31455041572616391E+01 -4.98459877365563415E-03  2.14278737877949647E-02
  1.31487328209377434E+01 -5.09320723093506858E-03  2.14023185683876460E-02
  1.31519614846138495E+01 -5.20168468686022564E-03  2.13762128642676977E-02
  1.31551901482899538E+01 -5.31002835130422058E-03  2.13495573468946952E-02
  1.31584188119660581E+01 -5.41823543758162152E-03  2.13223527018698081E-02
  1.31616474756421642E+01 -5.52630316251989748E-03  2.12945996289181858E-02
  1.31648761393182667E+01 -5.63422874653077277E-03  2.12662988418710550E-02
  1.31681048029943746E+01 -5.74200941368232728E-03  2.12374510686471861E-02
  1.31713334666704771E+01 -5.84964239176949223E-03  2.12080570512343976E-02
  1.31745621303465850E+01 -5.95712491238640802E-03  2.11781175456702275E-02
  1.31777907940226875E+01 -6.06445421099672047E-03  2.11476333220226784E-02
  1.31810194576987953E+01 -6.17162752700537234E-03  2.11166051643702744E-02
  1.31842481213748979E+01 -6.27864210382900016E-03  2.10850338707820363E-02
  1.31874767850510057E+01 -6.38549518896744384E-03  2.10529202532967752E-02
  1.31907054487271083E+01 -6.49218403407392924E-03  2.10202651379024080E-02
  1.31939341124032143E+01 -6.59870589502645211E-03  2.09870693645145025E-02
  1.31971627760793186E+01 -6.70505803199744361E-03  2.09533337869549155E-02
  1.32003914397554247E+01 -6.81123770952529739E-03  2.09190592729295646E-02
  1.32036201034315290E+01 -6.91724219658382527E-03  2.08842467040063484E-02
  1.32068487671076333E+01 -7.02306876665310421E-03  2.08488969755922966E-02
  1.32100774307837394E+01 -7.12871469778937530E-03  2.08130109969106025E-02
  1.32133060944598437E+01 -7.23417727269483682E-03  2.07765896909773290E-02
  1.32165347581359498E+01 -7.33945377878805153E-03  2.07396339945774763E-02
  1.32197634218120541E+01 -7.44454150827312394E-03  2.07021448582411019E-02
  1.32229920854881602E+01 -7.54943775820994013E-03  2.06641232462186492E-02
  1.32262207491642627E+01 -7.65413983058309787E-03  2.06255701364563802E-02
  1.32294494128403706E+01 -7.75864503237196079E-03  2.05864865205709624E-02
  1.32326780765164731E+01 -7.86295067561905252E-03  2.05468734038242867E-02
  1.32359067401925810E+01 -7.96705407750021403E-03  2.05067318050972495E-02
  1.32391354038686835E+01 -8.07095256039272631E-03  2.04660627568638599E-02
  1.32423640675447913E+01 -8.17464345194484319E-03  2.04248673051644382E-02
  1.32455927312208939E+01 -8.27812408514394700E-03  2.03831465095789255E-02
  1.32488213948969982E+01 -8.38139179838564424E-03  2.03409014431994578E-02
  1.32520500585731043E+01 -8.48444393554201488E-03  2.02981331926028151E-02
  1.32552787222492086E+01 -8.58727784602971410E-03  2.02548428578225997E-02
  1.32585073859253146E+01 -8.68989088487871764E-03  2.02110315523206692E-02
  1.32617360496014189E+01 -8.79228041279949205E-03  2.01667004029588912E-02
  1.32649647132775250E+01 -8.89444379625188575E-03  2.01218505499697053E-02
  1.32681933769536293E+01 -8.99637840751201304E-03  2.00764831469271883E-02
  1.32714220406297354E+01 -9.09808162474046687E-03  2.00305993607170878E-02
  1.32746507043058397E+01 -9.19955083204920115E-03  1.99842003715070549E-02
  1.32778793679819458E+01 -9.30078341956937227E-03  1.99372873727160643E-02
  1.32811080316580501E+01 -9.40177678351790391E-03  1.98898615709839389E-02
  1.32843366953341562E+01 -9.50252832626509274E-03  1.98419241861400482E-02
  1.32875653590102587E+01 -9.60303545640051048E-03  1.97934764511723538E-02
  1.32907940226863666E+01 -9.70329558880098780E-03  1.97445196121950536E-02
  1.32940226863624691E+01 -9.80330614469555883E-03  1.96950549284172910E-02
  1.32972513500385734E+01 -9.90306455173305816E-03  1.96450836721101321E-02
  1.33004800137146795E+01 -1.00025682440477177E-02  1.95946071285741305E-02
  1.33037086773907838E+01 -1.01018146623250340E-02  1.95436265961063359E-02
  1.33069373410668899E+01 -1.02008012538680609E-02  1.94921433859666544E-02
  1.33101660047429942E+01 -1.02995254726625414E-02  1.94401588223444138E-02
  1.33133946684191002E+01 -1.03979847794429224E-02  1.93876742423239913E-02
  1.33166233320952045E+01 -1.04961766417571208E-02  1.93346909958507507E-02
  1.33198519957713106E+01 -1.05940985340322921E-02  1.92812104456959524E-02
  1.33230806594474149E+01 -1.06917479376389488E-02  1.92272339674221769E-02
  1.33263093231235210E+01 -1.07891223409567142E-02  1.91727629493474057E-02
  1.33295379867996253E+01 -1.08862192394380917E-02  1.91177987925097680E-02
  1.33327666504757314E+01 -1.09830361356735035E-02  1.90623429106311602E-02
  1.33359953141518357E+01 -1.10795705394549845E-02  1.90063967300811917E-02
  1.33392239778279418E+01 -1.11758199678407711E-02  1.89499616898402071E-02
  1.33424526415040461E+01 -1.12717819452186219E-02  1.88930392414625378E-02
  1.33456813051801486E+01 -1.13674540033699718E-02  1.88356308490389528E-02
  1.33489099688562565E+01 -1.14628336815332677E-02  1.87777379891590351E-02
