#             freq. [MHz]    Abs(ampl) [arb.units]
 -2.56637168141605798E+02  1.24842372031736841E-16
 -2.47787610619474435E+02  1.85724790430921274E-16
 -2.38938053097343072E+02  2.21809746342871604E-16
 -2.30088495575211709E+02  2.20301101334532140E-16
 -2.21238938053109450E+02  1.78938869749443588E-16
 -2.12389380530978087E+02  1.07952948154209037E-16
 -2.03539823008846724E+02  2.83435366905451717E-17
 -1.94690265486744465E+02  3.34107580011398916E-17
 -1.85840707964613102E+02  5.30038929893899848E-17
 -1.76991150442481739E+02  1.62270070163405076E-17
 -1.68141592920350377E+02  7.52585987273650982E-17
 -1.59292035398248117E+02  2.02366860001396724E-16
 -1.50442477876116754E+02  3.32284382405753848E-16
 -1.41592920353985392E+02  4.26974567153035091E-16
 -1.32743362831854029E+02  4.54507896341263365E-16
 -1.23893805309751770E+02  4.00101194243501980E-16
 -1.15044247787620407E+02  2.73404090688751221E-16
 -1.06194690265489044E+02  1.09227336928663422E-16
 -9.73451327433576807E+01  3.94950069456238573E-17
 -8.84955752212554216E+01  1.15525048362133245E-16
 -7.96460176991240587E+01  7.47181897318419477E-17
 -7.07964601769926958E+01  9.77982275327619163E-17
 -6.19469026548613328E+01  3.77862071467900749E-16
 -5.30973451327590737E+01  7.03038872251518564E-16
 -4.42477876106277108E+01  9.85531779892880516E-16
 -3.53982300884963479E+01  1.13548022395873656E-15
 -2.65486725663649850E+01  1.08945210280233114E-15
 -1.76991150442627259E+01  8.36425831190528690E-16
 -8.84955752212389335E+00  4.32853101314060442E-16
  0.00000000000000000E+00  6.98694697517052346E-25
  8.84955752212389335E+00  2.99367213462133050E-16
  1.76991150442477867E+01  3.02434407192294855E-16
  2.65486725663716783E+01  1.02400224046476405E-16
  3.53982300884955734E+01  9.27445693780613423E-16
  4.42477876106194685E+01  2.05584600256525418E-15
  5.30973451327433565E+01  3.24335167636152721E-15
  6.19469026548672517E+01  4.15969469809525935E-15
  7.07964601769911468E+01  4.46886080031652221E-15
  7.96460176991150348E+01  3.93729339810408474E-15
  8.84955752212389370E+01  2.54944108399266769E-15
  9.73451327433628251E+01  6.03487091429247442E-16
  1.06194690265486713E+02  1.24138846537765900E-15
  1.15044247787610615E+02  1.99013419942942903E-15
  1.23893805309734503E+02  4.22477022247279493E-16
  1.32743362831858406E+02  4.71302367025790894E-15
  1.41592920353982294E+02  1.44405142875586680E-14
  1.50442477876106182E+02  2.92677885787207848E-14
  1.59292035398230070E+02  4.89092373684887066E-14
  1.68141592920353986E+02  7.20624329101701195E-14
  1.76991150442477874E+02  9.62655947101318683E-14
  1.85840707964601762E+02  1.17830239017859359E-13
  1.94690265486725650E+02  1.31778757867912982E-13
  2.03539823008849538E+02  1.31576962424432395E-13
  2.12389380530973426E+02  1.08071593869166476E-13
  2.21238938053097343E+02  4.56825136346045789E-14
  2.30088495575221231E+02  9.28222214674944089E-14
  2.38938053097345119E+02  4.56690182825448830E-13
  2.47787610619469007E+02  3.57340121752298116E-12
  2.56637168141592895E+02  1.51566217081737100E-12
  2.65486725663716811E+02  7.27154814100438114E-13
  2.74336283185840671E+02  4.68241783373884622E-13
  2.83185840707964587E+02  3.16389774389962527E-13
  2.92035398230088504E+02  2.08262233161422432E-13
  3.00884955752212363E+02  1.26686923987621459E-13
  3.09734513274336280E+02  6.55931800199627593E-14
  3.18584070796460139E+02  2.19983819832307502E-14
  3.27433628318584056E+02  6.45266881394291318E-15
  3.36283185840707972E+02  2.22700985709946926E-14
  3.45132743362831832E+02  2.82488792665837157E-14
  3.53982300884955748E+02  2.73162113636371485E-14
  3.62831858407079608E+02  2.22745655333274494E-14
  3.71681415929203524E+02  1.55455387600005167E-14
  3.80530973451327441E+02  8.97918655065178025E-15
  3.89380530973451300E+02  3.76231491915687502E-15
  3.98230088495575217E+02  4.32364174126190684E-16
  4.07079646017699076E+02  1.01836362770703140E-15
  4.15929203539822993E+02  9.78413810120019429E-16
  4.24778761061946852E+02  2.99953287868398817E-17
  4.33628318584070769E+02  1.22516692747294080E-15
  4.42477876106194685E+02  2.29898207937473756E-15
  4.51327433628318545E+02  2.89339466936504370E-15
  4.60176991150442461E+02  2.91774827695984687E-15
  4.69026548672566321E+02  2.45667066295494754E-15
  4.77876106194690237E+02  1.70610473415530588E-15
  4.86725663716814154E+02  8.98279944674196191E-16
  4.95575221238938013E+02  2.34750563176541771E-16
  5.04424778761061930E+02  1.58808103601412509E-16
  5.13274336283185789E+02  2.49823969295518034E-16
  5.22123893805309763E+02  8.94184894392858232E-17
  5.30973451327433622E+02  2.16316141166476627E-16
  5.39823008849557482E+02  5.43747473959398465E-16
  5.48672566371681341E+02  7.86978302334661785E-16
  5.57522123893805315E+02  8.82471327715767734E-16
  5.66371681415929174E+02  8.18563150687013694E-16
  5.75221238938053034E+02  6.29899880708127265E-16
  5.84070796460177007E+02  3.80622229607523657E-16
  5.92920353982300867E+02  1.42400432483849555E-16
  6.01769911504424726E+02  2.61753061374604886E-17
  6.10619469026548586E+02  9.36447014329108443E-17
  6.19469026548672559E+02  6.04104272924836938E-17
  6.28318584070796419E+02  4.57846641480669102E-17
  6.37168141592920279E+02  1.81153624696558325E-16
  6.46017699115044252E+02  2.99997723495660209E-16
  6.54867256637168111E+02  3.67502705376386060E-16
  6.63716814159291971E+02  3.67919130280397039E-16
  6.72566371681415944E+02  3.06495011711017276E-16
  6.81415929203539804E+02  2.05408539768207482E-16
  6.90265486725663663E+02  9.55362671411832295E-17
  6.99115044247787523E+02  6.80101212873712985E-18
  7.07964601769911496E+02  4.00902270207972887E-17
  7.16814159292035356E+02  3.84075461517027013E-17
  7.25663716814159216E+02  4.25956959403167786E-18
  7.34513274336283189E+02  6.96860385328669999E-17
  7.43362831858407048E+02  1.35265447903269376E-16
  7.52212389380530908E+02  1.80826556101453671E-16
  7.61061946902654881E+02  1.94058605638519445E-16
  7.69911504424778741E+02  1.73177411962638930E-16
  7.78761061946902601E+02  1.26366987215741783E-16
  7.87610619469026460E+02  6.84729962566697295E-17
  7.96460176991150433E+02  1.61422970450201631E-17
  8.05309734513274293E+02  1.70790261947911055E-17
  8.14159292035398153E+02  2.43084377029614080E-17
  8.23008849557522126E+02  6.67320165403667746E-18
  8.31858407079645986E+02  2.77356585694002713E-17
  8.40707964601769845E+02  6.67903111557749552E-17
  8.49557522123893705E+02  9.81396529082423018E-17
  8.58407079646017678E+02  1.12753007231942854E-16
  8.67256637168141538E+02  1.07213793510099365E-16
  8.76106194690265397E+02  8.42194446121979927E-17
  8.84955752212389370E+02  5.12964707326585321E-17
  8.93805309734513230E+02  1.82437645733195963E-17
  9.02654867256637090E+02  5.86459176062381877E-18
  9.11504424778761063E+02  1.52280545391640949E-17
  9.20353982300884923E+02  8.72915005281731243E-18
  9.29203539823008782E+02  1.01087907556601687E-17
  9.38053097345132642E+02  3.44909943441660098E-17
  9.46902654867256615E+02  5.65546671091054682E-17
  9.55752212389380475E+02  6.97130675550532025E-17
  9.64601769911504334E+02  7.04585872063273592E-17
  9.73451327433628308E+02  5.91480796167944812E-17
  9.82300884955752167E+02  3.96193856152800102E-17
  9.91150442477876027E+02  1.78332496781891690E-17
  1.00000000000000000E+03  7.05286167429227171E-25
  1.00884955752212386E+03  9.23437568145609920E-18
  1.01769911504424772E+03  8.02520468258774792E-18
  1.02654867256637158E+03  2.32723123136043206E-18
  1.03539823008849544E+03  1.79656510763695571E-17
  1.04424778761061953E+03  3.37633249138909802E-17
  1.05309734513274338E+03  4.48934638205159554E-17
  1.06194690265486724E+03  4.82091071046072100E-17
  1.07079646017699110E+03  4.30474378698883832E-17
  1.07964601769911496E+03  3.12631843132590200E-17
  1.08849557522123882E+03  1.65304884241288066E-17
  1.09734513274336268E+03  3.16117937361747045E-18
  1.10619469026548677E+03  5.18849868807469936E-18
  1.11504424778761063E+03  6.54143154363618816E-18
  1.12389380530973449E+03  1.07345158829643874E-18
  1.13274336283185835E+03  9.06666797185516535E-18
  1.14159292035398221E+03  2.04997467491491121E-17
  1.15044247787610607E+03  2.96725633978039622E-17
  1.15929203539822993E+03  3.39030966159527559E-17
  1.16814159292035401E+03  3.21118252834335669E-17
  1.17699115044247787E+03  2.50447354812243810E-17
  1.18584070796460173E+03  1.49521912238509817E-17
  1.19469026548672559E+03  4.84772938965292735E-18
  1.20353982300884945E+03  2.41417905131958354E-18
  1.21238938053097331E+03  4.96306268410879695E-18
  1.22123893805309717E+03  2.40532423366869948E-18
  1.23008849557522126E+03  4.14038723528605354E-18
  1.23893805309734512E+03  1.24509477146460614E-17
  1.24778761061946898E+03  1.99071835277625292E-17
  1.25663716814159284E+03  2.42805374892753888E-17
  1.26548672566371670E+03  2.43644903209187223E-17
  1.27433628318584056E+03  2.02746400256468915E-17
  1.28318584070796464E+03  1.33469743661848691E-17
  1.29203539823008850E+03  5.68457975932049717E-18
  1.30088495575221236E+03  4.97035376618956548E-19
  1.30973451327433622E+03  3.52466709912047226E-18
  1.31858407079646008E+03  2.73090790894544400E-18
  1.32743362831858394E+03  1.39958974260901258E-18
  1.33628318584070780E+03  7.42827298819838362E-18
  1.34513274336283189E+03  1.34305655597486184E-17
  1.35398230088495575E+03  1.75835878241442388E-17
  1.36283185840707961E+03  1.86960229567921154E-17
  1.37168141592920347E+03  1.65278035830988757E-17
  1.38053097345132733E+03  1.18159380529404203E-17
  1.38938053097345119E+03  6.01265606493099271E-18
  1.39823008849557505E+03  8.25920236339759282E-19
  1.40707964601769913E+03  2.29397680929898246E-18
  1.41592920353982299E+03  2.56881340801519358E-18
  1.42477876106194685E+03  9.08574702909797814E-20
  1.43362831858407071E+03  4.24315062265037578E-18
  1.44247787610619457E+03  9.03127605572948080E-18
  1.45132743362831843E+03  1.28007955969566139E-17
  1.46017699115044229E+03  1.44443272907038842E-17
  1.46902654867256638E+03  1.35296178563892386E-17
  1.47787610619469024E+03  1.03975357100264853E-17
  1.48672566371681410E+03  6.02862160884577116E-18
  1.49557522123893796E+03  1.72728403786581048E-18
  1.50442477876106182E+03  1.27585726113151142E-18
  1.51327433628318568E+03  2.18320196834023261E-18
  1.52212389380530976E+03  8.47023981701511889E-19
  1.53097345132743362E+03  2.21386458401353832E-18
  1.53982300884955748E+03  5.99427175972727595E-18
  1.54867256637168134E+03  9.31856314484638100E-18
  1.55752212389380520E+03  1.11939362246471567E-17
  1.56637168141592906E+03  1.10956098731828590E-17
  1.57522123893805292E+03  9.10276482458546939E-18
  1.58407079646017701E+03  5.85119344180534142E-18
  1.59292035398230087E+03  2.32386293227809740E-18
  1.60176991150442473E+03  4.52573868398331375E-19
  1.61061946902654859E+03  1.71229026719202885E-18
  1.61946902654867245E+03  1.16611509222834162E-18
  1.62831858407079631E+03  9.31456912689294875E-19
  1.63716814159292016E+03  3.87809875353921485E-18
  1.64601769911504425E+03  6.74788395705279092E-18
  1.65486725663716811E+03  8.67298051659309391E-18
  1.66371681415929197E+03  9.09762616852931758E-18
  1.67256637168141583E+03  7.93056391928382060E-18
  1.68141592920353969E+03  5.55477803754180020E-18
  1.69026548672566355E+03  2.69693570039322630E-18
  1.69911504424778741E+03  2.00189009989020645E-19
  1.70796460176991150E+03  1.22912597168930734E-18
  1.71681415929203536E+03  1.22522875421078627E-18
  1.72566371681415922E+03  1.41245599107087846E-19
  1.73451327433628308E+03  2.39968107133371885E-18
  1.74336283185840693E+03  4.83274122921440646E-18
  1.75221238938053079E+03  6.69708139252075326E-18
  1.76106194690265488E+03  7.44398527616531570E-18
  1.76991150442477874E+03  6.87479161198346790E-18
  1.77876106194690260E+03  5.18748993549369882E-18
  1.78761061946902646E+03  2.90449391304632845E-18
  1.79646017699115032E+03  7.07014348171857587E-19
  1.80530973451327418E+03  7.71848166501935640E-19
  1.81415929203539804E+03  1.13276183310683865E-18
  1.82300884955752213E+03  3.20438817984102579E-19
  1.83185840707964599E+03  1.37152147427589712E-18
  1.84070796460176985E+03  3.39912391308718902E-18
  1.84955752212389370E+03  5.13725425433402107E-18
  1.85840707964601756E+03  6.06735984096659604E-18
  1.86725663716814142E+03  5.92744353841514033E-18
  1.87610619469026528E+03  4.78125589099541663E-18
  1.88495575221238937E+03  2.98885585124961268E-18
  1.89380530973451323E+03  1.09044035968203002E-18
  1.90265486725663709E+03  3.59403772956210073E-19
  1.91150442477876095E+03  9.56408273571989098E-19
  1.92035398230088481E+03  5.61598301162363493E-19
  1.92920353982300867E+03  6.65907267483751676E-19
  1.93805309734513276E+03  2.32538468903074802E-18
  1.94690265486725662E+03  3.90076563833338105E-18
  1.95575221238938047E+03  4.91712319206895213E-18
  1.96460176991150433E+03  5.08012609098551048E-18
  1.97345132743362819E+03  4.35770519582509719E-18
  1.98230088495575205E+03  2.98152981286379437E-18
  1.99115044247787591E+03  1.37030804662701518E-18
  2.00000000000000000E+03  7.11973552572055377E-25
  2.00884955752212386E+03  7.39009376364750189E-19
  2.01769911504424772E+03  6.55097361632648746E-19
  2.02654867256637158E+03  1.93710262999299490E-19
  2.03539823008849544E+03  1.52434825709787209E-18
  2.04424778761061930E+03  2.91929990453894956E-18
  2.05309734513274316E+03  3.95437196724454783E-18
  2.06194690265486724E+03  4.32470373355266679E-18
  2.07079646017699088E+03  3.93172030089516337E-18
  2.07964601769911496E+03  2.90639607928157930E-18
  2.08849557522123905E+03  1.56377696687899463E-18
  2.09734513274336268E+03  3.04221944037388029E-19
  2.10619469026548677E+03  5.07831973291813650E-19
  2.11504424778761040E+03  6.50997503260156634E-19
  2.12389380530973449E+03  1.08595314564567405E-19
  2.13274336283185812E+03  9.32155053776864143E-19
  2.14159292035398221E+03  2.14141429325495058E-18
  2.15044247787610630E+03  3.14860568730255382E-18
  2.15929203539822993E+03  3.65355136150547188E-18
  2.16814159292035401E+03  3.51364065838514657E-18
  2.17699115044247765E+03  2.78183468742640407E-18
  2.18584070796460173E+03  1.68558381057638292E-18
  2.19469026548672537E+03  5.54529792616146899E-19
  2.20353982300884945E+03  2.80160732664618393E-19
  2.21238938053097354E+03  5.84190979540471899E-19
  2.22123893805309717E+03  2.87118865411569010E-19
  2.23008849557522126E+03  5.01103695047652243E-19
  2.23893805309734489E+03  1.52759640155905705E-18
  2.24778761061946898E+03  2.47546202627802343E-18
  2.25663716814159261E+03  3.05962018864011311E-18
  2.26548672566371670E+03  3.11066677801177204E-18
  2.27433628318584078E+03  2.62217683235760119E-18
  2.28318584070796442E+03  1.74836283642174707E-18
  2.29203539823008850E+03  7.54077283121977968E-19
  2.30088495575221214E+03  6.67573493543827873E-20
  2.30973451327433622E+03  4.79251617659693138E-19
  2.31858407079645986E+03  3.75851160388750478E-19
  2.32743362831858394E+03  1.94941682693613370E-19
  2.33628318584070803E+03  1.04694855687743884E-18
  2.34513274336283166E+03  1.91514193568323885E-18
  2.35398230088495575E+03  2.53641954061046499E-18
  2.36283185840707938E+03  2.72777628008381679E-18
  2.37168141592920347E+03  2.43871323802427723E-18
  2.38053097345132710E+03  1.76295477161485498E-18
  2.38938053097345119E+03  9.07003916946888526E-19
  2.39823008849557527E+03  1.25949324192019516E-19
  2.40707964601769891E+03  3.53591301263762480E-19
  2.41592920353982299E+03  4.00173735901043994E-19
  2.42477876106194662E+03  1.43035268986096089E-20
  2.43362831858407071E+03  6.74916286680877140E-19
  2.44247787610619434E+03  1.45129582284148456E-18
  2.45132743362831843E+03  2.07796506888498687E-18
  2.46017699115044252E+03  2.36833507875386407E-18
  2.46902654867256615E+03  2.24040688874492054E-18
  2.47787610619469024E+03  1.73867815882122218E-18
  2.48672566371681387E+03  1.01790433637843914E-18
  2.49557522123893796E+03  2.94446828638697790E-19
  2.50442477876106204E+03  2.19558902620410390E-19
  2.51327433628318568E+03  3.79233330517408089E-19
  2.52212389380530976E+03  1.48500583664872053E-19
  2.53097345132743339E+03  3.91702629249939808E-19
  2.53982300884955748E+03  1.07022410038434297E-18
  2.54867256637168111E+03  1.67871799708475533E-18
  2.55752212389380520E+03  2.03451412268795931E-18
  2.56637168141592929E+03  2.03440519118142761E-18
  2.57522123893805292E+03  1.68355763670078990E-18
  2.58407079646017701E+03  1.09151119095422484E-18
  2.59292035398230064E+03  4.37204728257652970E-19
  2.60176991150442473E+03  8.58642678064953013E-20
  2.61061946902654836E+03  3.27579972370505098E-19
  2.61946902654867245E+03  2.24936378760344813E-19
  2.62831858407079653E+03  1.81142371270132833E-19
  2.63716814159292016E+03  7.60295929134873288E-19
  2.64601769911504425E+03  1.33352692764962726E-18
  2.65486725663716788E+03  1.72757987476130097E-18
  2.66371681415929197E+03  1.82641404244885748E-18
  2.67256637168141560E+03  1.60451195739807712E-18
  2.68141592920353969E+03  1.13250527560244879E-18
  2.69026548672566378E+03  5.54046584885686649E-19
  2.69911504424778741E+03  4.14372820207967615E-20
  2.70796460176991150E+03  2.56317782169570228E-19
  2.71681415929203513E+03  2.57399103318927157E-19
  2.72566371681415922E+03  2.98904408304755743E-20
  2.73451327433628285E+03  5.11521809660771326E-19
  2.74336283185840693E+03  1.03757708426584998E-18
  2.75221238938053102E+03  1.44810148474172647E-18
  2.76106194690265465E+03  1.62097557613650207E-18
  2.76991150442477874E+03  1.50750740856890398E-18
  2.77876106194690237E+03  1.14540212123209776E-18
  2.78761061946902646E+03  6.45720127237203516E-19
  2.79646017699115009E+03  1.58251869433492438E-19
